,mean,MCSE,q10,q50,q90,ESS,Rhat
"loglike[1,257]",2.278619034,0.043069209,2.188113404,2.280319062,2.359710235,20090.96398,1.000111854
"loglike[1,258]",2.68521171,0.062917403,2.569957723,2.683234397,2.811753093,12591.7002,1.000183177
"loglike[1,259]",-3.655883105,0.871519985,-5.614532479,-3.552669492,-2.265106429,12246.63843,1.000118648
"loglike[1,260]",2.367450899,0.043821177,2.285373264,2.365937048,2.45822886,16314.54322,1.000089875
"loglike[1,261]",1.555886395,0.133436861,1.24142063,1.575310435,1.762625909,12443.63697,0.999903558
"loglike[1,262]",2.634821083,0.056734146,2.529773644,2.633549714,2.748955303,13244.53574,1.000228616
"loglike[1,263]",2.696106966,0.064351022,2.578736153,2.693999191,2.826055287,12472.30554,1.000172603
"loglike[1,264]",-0.73973871,0.444844543,-1.744759452,-0.685296484,-0.030272326,12570.90847,1.000149316
"loglike[1,265]",1.648607838,0.104356326,1.409768709,1.662179133,1.815368208,15324.19804,1.000283025
"loglike[1,266]",2.745290903,0.072715464,2.614392968,2.74198416,2.895448595,11771.50559,1.000072761
"loglike[1,267]",2.564841334,0.049369152,2.472266557,2.563666706,2.664503661,14583.66622,1.000283784
"loglike[1,268]",2.585053226,0.051336837,2.488869368,2.583844399,2.688755071,14130.81279,1.000269183
"loglike[1,269]",2.610149687,0.059907413,2.500635382,2.606943378,2.734426897,12052.89281,1.000001766
"loglike[1,270]",2.3684016,0.043845395,2.286247765,2.366903059,2.459192632,16283.16693,1.000088891
"loglike[1,271]",-4.349920286,0.973423678,-6.538894275,-4.236669639,-2.793191981,12210.65825,1.000114722
"loglike[1,272]",2.623767351,0.061201161,2.512136636,2.620449997,2.75022254,11979.69304,1.000004662
"loglike[1,273]",-22.15558709,3.600022446,-30.27364775,-21.73101985,-16.39362789,11964.56864,1.000083168
"loglike[1,274]",-9.626622805,1.750100456,-13.56621777,-9.419124036,-6.835619271,12068.37002,1.000097684
"loglike[1,275]",-25.55827401,4.198726526,-35.08237783,-25.04415512,-18.82954951,11700.99003,1.000022767
"loglike[1,276]",2.529595311,0.052834163,2.431880886,2.527473646,2.638694474,12740.23547,0.999997737
"loglike[1,277]",2.738975864,0.070526091,2.611665177,2.735763984,2.883542162,12023.352,1.000121533
"loglike[1,278]",2.133858256,0.050000646,2.028059193,2.13613173,2.225443105,20999.93633,1.000313518
"loglike[1,279]",2.747102596,0.072785967,2.615994641,2.743834845,2.897261389,11787.55261,1.000077422
"loglike[1,280]",2.644259287,0.057838718,2.537274781,2.642760872,2.760719028,13106.77353,1.000220423
"loglike[1,281]",1.222947586,0.162449198,0.850180142,1.243724505,1.482205028,13867.87613,1.000229756
"loglike[1,282]",2.706910444,0.065812602,2.587205213,2.70456516,2.840446543,12358.7797,1.000161626
"loglike[1,283]",-0.844351155,0.460080929,-1.88347012,-0.788045324,-0.110711025,12548.86231,1.000147447
"loglike[1,284]",-0.441444137,0.401450178,-1.347643179,-0.392757147,0.198049091,12643.26978,1.000155277
"loglike[1,285]",2.364640739,0.040059806,2.286805,2.364484368,2.443993398,20833.28381,1.000240253
"loglike[1,286]",2.748749441,0.072435716,2.617949199,2.745521315,2.897747708,11865.84332,1.00009531
"loglike[1,287]",-2.216498861,0.699931076,-3.818392051,-2.122681249,-1.105928712,11685.56185,0.999981619
"loglike[1,288]",1.251645033,0.178309701,0.833174216,1.277759963,1.527789598,12110.71079,0.999918011
"loglike[1,289]",2.08829178,0.060586941,1.947593226,2.095197313,2.188538759,15484.69269,0.999933579
"loglike[1,290]",-12.3829011,2.226317058,-17.42809833,-12.1035799,-8.821517863,11683.24392,1.000012175
"loglike[1,291]",2.475477179,0.042620831,2.395032388,2.474374822,2.562104226,17364.88111,1.000318785
"loglike[1,292]",-5.791633968,1.18534671,-8.455157012,-5.651713133,-3.898328196,12154.74392,1.000108341
"loglike[1,293]",2.749066673,0.072664051,2.618041112,2.7458352,2.898624192,11835.33287,1.000088995
"loglike[1,294]",2.742448118,0.072544082,2.611902145,2.739000388,2.892071354,11755.63205,1.000067439
"loglike[1,295]",1.725980682,0.108866496,1.468490598,1.742212485,1.89462099,12817.44886,0.999896442
"loglike[1,296]",1.957661582,0.076881628,1.777043923,1.968075296,2.079304125,13965.74278,0.999901065
"loglike[1,297]",-14.33571816,2.518930371,-20.0392462,-14.02214322,-10.30563333,11686.3847,1.000014508
"loglike[1,298]",0.209407984,0.307124981,-0.482776012,0.246481414,0.698370654,12876.39326,1.000172889
"loglike[1,299]",2.445472812,0.041219973,2.367309028,2.444391674,2.528962335,18510.03654,1.000312856
"loglike[1,300]",-9.569413356,1.804494267,-13.64979645,-9.342143836,-6.685112917,11678.60396,1.000007859
"loglike[1,301]",2.157973332,0.052968939,2.036769255,2.162988092,2.249216373,16847.8612,0.999974641
"loglike[1,302]",-30.84858987,4.98985329,-42.16549804,-30.24377681,-22.84896986,11706.11683,1.000025114
"loglike[1,303]",1.719656979,0.109768806,1.459950564,1.736047361,1.889581631,12799.15434,0.999896643
"loglike[1,304]",-21.64392954,3.613107676,-29.8203871,-21.19992515,-15.8635302,11696.54831,1.000020554
"loglike[1,305]",-18.7603148,3.098250911,-25.7488582,-18.39535302,-13.79679039,11981.78027,1.000085736
"loglike[1,306]",2.743522645,0.071303917,2.614829824,2.740385397,2.890202288,11965.92339,1.000112863
"loglike[1,307]",2.612220924,0.060102784,2.502317604,2.608986641,2.736755357,12041.09147,1.00000217
"loglike[1,308]",-14.36983666,2.449830416,-19.8935687,-14.07931233,-10.44825425,12012.85701,1.000090197
"loglike[1,309]",-0.354970178,0.388886454,-1.233322232,-0.308088223,0.264536073,12667.38882,1.000157207
"loglike[1,310]",2.330968046,0.040742777,2.249597913,2.331461619,2.410717607,20946.53775,1.000191736
"loglike[1,311]",2.100432808,0.059190306,1.963460834,2.10717801,2.198747589,15687.99777,0.999939144
"loglike[1,312]",2.204188587,0.048572335,2.096275534,2.207836244,2.290428328,18024.19881,1.000016515
"loglike[1,313]",1.492371467,0.125259342,1.205612863,1.508985183,1.691718636,14602.37202,1.000259933
"loglike[1,314]",-3.115712965,0.835248676,-5.025206356,-3.006103683,-1.787382296,11678.39824,0.999987501
"loglike[1,315]",-0.07773242,0.377812836,-0.945364711,-0.023826009,0.515808719,11759.47716,0.999956757
"loglike[1,316]",0.627061255,0.247010101,0.065176172,0.65766463,1.020362328,13128.73219,1.000189738
"loglike[1,317]",-1.096329556,0.496813121,-2.217447467,-1.037179145,-0.305065341,12501.43249,1.000143333
"loglike[1,318]",0.597368747,0.251268054,0.024816634,0.628384995,0.997328651,13106.3892,1.000188325
"loglike[1,319]",2.737981124,0.072211315,2.607771429,2.734408093,2.886447792,11740.55507,1.000061168
"loglike[1,320]",1.464332781,0.129074524,1.168448147,1.481261566,1.669753124,14502.252,1.00025626
"loglike[1,321]",-9.417351027,1.719254125,-13.28899466,-9.213080176,-6.677531411,12071.73685,1.00009812
"loglike[1,322]",-2.767696537,0.74125625,-4.430687343,-2.679464986,-1.584033483,12306.39701,1.000124893
"loglike[1,323]",2.252301881,0.043933927,2.165424545,2.252159052,2.33869845,20111.82388,1.000221603
"loglike[1,324]",2.48492694,0.049505619,2.393682732,2.483127287,2.587390103,13375.17427,1.000007705
"loglike[1,325]",2.683828085,0.067086759,2.562107372,2.680294489,2.822044627,11767.24233,1.000024552
"loglike[1,326]",2.628536993,0.056012485,2.524813483,2.62723386,2.741456293,13341.00195,1.000233996
"loglike[1,327]",-2.957546168,0.811453009,-4.81454893,-2.849772361,-1.667081976,11679.29784,0.999986574
"loglike[1,328]",-0.198205606,0.366131679,-1.025685681,-0.153865101,0.384311631,12715.54195,1.000160981
"loglike[1,329]",1.551621064,0.13405946,1.235690948,1.571086454,1.759387166,12436.71235,0.999903762
"loglike[1,330]",2.268439992,0.04355098,2.183100192,2.267961748,2.355053294,19670.98177,1.000203685
"loglike[1,331]",-4.153725359,0.944608113,-6.275898679,-4.043243274,-2.643384084,12220.0814,1.000115763
"loglike[1,332]",1.492261706,0.142748425,1.156310079,1.51314564,1.713433155,12349.11165,0.999906635
"loglike[1,333]",1.651402471,0.103989173,1.413277753,1.664949537,1.817600194,15340.30027,1.000283479
"loglike[1,334]",2.225242026,0.046794153,2.12280855,2.228439655,2.309628241,18616.39028,1.0000401
"loglike[1,335]",-6.851227153,1.396607003,-10.01840143,-6.671926049,-4.622920286,11674.76943,1.000001939
"loglike[1,336]",-2.162190922,0.652572903,-3.631922758,-2.084846965,-1.121237861,12360.33646,1.000130267
"loglike[1,337]",2.713533118,0.069998641,2.586999281,2.709850227,2.858111284,11725.48453,1.000040287
"loglike[1,338]",2.547255551,0.054282017,2.44698648,2.54486306,2.659280562,12545.72372,0.999996462
"loglike[1,339]",2.724118146,0.068245654,2.600509806,2.721269688,2.862690614,12182.94667,1.000142371
"loglike[1,340]",1.044661862,0.187518602,0.61481661,1.068704105,1.344103623,13566.43031,1.000214846
"loglike[1,341]",2.629835541,0.056160698,2.525812475,2.628521684,2.743074568,13320.74416,1.000232889
"loglike[1,342]",2.731644888,0.069369216,2.606517533,2.728582918,2.873434788,12104.69578,1.000132654
"loglike[1,343]",2.244810425,0.045289063,2.146876967,2.247419566,2.327800629,19177.35303,1.000064551
"loglike[1,344]",2.615702239,0.060432334,2.505489808,2.612465871,2.740757578,12021.80408,1.000002878
"loglike[1,345]",2.704095723,0.065427612,2.585130856,2.701847533,2.836725743,12387.98269,1.000164545
"loglike[1,346]",2.562026944,0.055542272,2.459779529,2.559559163,2.677076264,12403.91953,0.999996405
"loglike[1,347]",2.681177446,0.062395925,2.566913342,2.679194243,2.806966576,12637.45024,1.000186999
"loglike[1,348]",2.712256435,0.069875871,2.585914724,2.708571882,2.856582948,11726.26212,1.000039473
"loglike[1,349]",2.632698902,0.062060615,2.519551578,2.629337703,2.760833355,11937.09288,1.000006872
"loglike[1,350]",2.563494009,0.049243049,2.471089447,2.562362034,2.662982653,14616.04706,1.000284702
"loglike[1,351]",2.749077972,0.072639566,2.618140789,2.745881491,2.898499717,11839.26491,1.000089845
"loglike[1,352]",2.748632644,0.072395253,2.617926824,2.745356072,2.897463155,11870.3753,1.000096198
"loglike[1,353]",2.433479153,0.040800823,2.356154141,2.432461051,2.516087685,18962.21716,1.000307244
"loglike[1,354]",1.894305514,0.073596094,1.727254035,1.902518265,2.016057363,17465.04873,1.000324999
"loglike[1,355]",-1.105611173,0.498166959,-2.229867289,-1.046207668,-0.312380418,12499.82136,1.000143191
"loglike[1,356]",2.406244687,0.040163606,2.330051164,2.405569824,2.487527042,19900.5242,1.000287454
"loglike[1,357]",2.748543009,0.072366477,2.617835418,2.745286455,2.897287559,11873.50479,1.000096805
"loglike[1,358]",2.313214168,0.041367245,2.228837828,2.31409514,2.392944951,20773.78693,1.0001645
"loglike[1,359]",2.376272542,0.044060992,2.293959991,2.374693674,2.46736081,16027.26326,1.00008091
"loglike[1,360]",-0.804696175,0.454304341,-1.830841796,-0.749182816,-0.080692819,12557.04064,1.000148143
"loglike[1,361]",2.63338643,0.056568414,2.528606685,2.632110407,2.747286471,13266.21428,1.00022985
"loglike[1,362]",-2.666957584,0.726494134,-4.29842655,-2.580305913,-1.507084816,12314.47903,1.000125713
"loglike[1,363]",0.424669802,0.302189329,-0.270778025,0.468489098,0.89859317,11819.0516,0.999945999
"loglike[1,364]",1.392045978,0.157504205,1.021564944,1.415004651,1.63623171,12231.33502,0.999911495
"loglike[1,365]",0.368474666,0.284178779,-0.275989407,0.402984046,0.820177372,12958.76622,1.000178615
"loglike[1,366]",2.649743803,0.05849188,2.541871078,2.648244188,2.767683257,13030.40473,1.000215601
"loglike[1,367]",2.706861168,0.069353473,2.58122453,2.703208908,2.85019283,11730.6875,1.000036205
"loglike[1,368]",2.674766165,0.066189105,2.554503104,2.671233022,2.811474432,11788.58255,1.000020721
"loglike[1,369]",2.725835619,0.068497908,2.601896654,2.722880027,2.864955029,12165.31511,1.000140254
"loglike[1,370]",2.685964078,0.0630152,2.570522534,2.683980963,2.812630084,12583.26639,1.000182459
"loglike[1,371]",2.729200204,0.071461479,2.600117727,2.725551446,2.876576589,11726.56509,1.000052053
"loglike[1,372]",1.235703463,0.180679525,0.811820144,1.26228301,1.515347441,12099.43908,0.999918719
"loglike[1,373]",2.323566086,0.043144062,2.241157389,2.322441249,2.412031679,17836.02257,1.000138892
"loglike[1,374]",2.077884382,0.061803944,1.934249855,2.084957839,2.179473381,15320.74625,0.999929258
"loglike[1,375]",0.960089012,0.199494221,0.503261878,0.985233609,1.277968498,13453.74036,1.000208809
"loglike[1,376]",-0.540121826,0.415796265,-1.480168402,-0.489411811,0.122348664,12617.59989,1.000153192
"loglike[1,377]",1.86155624,0.077460623,1.685098148,1.870572137,1.988349545,17071.51744,1.000319745
"loglike[1,378]",-1.51713533,0.558242898,-2.776373564,-1.451013712,-0.627792958,12436.32157,1.000137468
"loglike[1,379]",-9.205149496,1.687978713,-13.00455756,-9.003906127,-6.516049565,12075.26388,1.000098575
"loglike[1,380]",2.658059609,0.064537864,2.540724677,2.654396442,2.791190969,11837.69161,1.000014505
"loglike[1,381]",2.443812427,0.041157018,2.365827122,2.442760627,2.527190751,18573.33288,1.000312193
"loglike[1,382]",2.492753054,0.05005069,2.400791147,2.490801486,2.596360903,13247.47466,1.000005196
"loglike[1,383]",-5.021600276,1.072120843,-7.431035954,-4.895131409,-3.307482358,12182.03174,1.0001115
"loglike[1,384]",1.866044752,0.089220244,1.655786907,1.878749281,2.005403698,13368.04854,0.999895197
"loglike[1,385]",2.660398612,0.06476843,2.542528875,2.656781726,2.793763596,11830.05182,1.000015315
"loglike[1,386]",2.533466043,0.053145684,2.435320432,2.531379964,2.64320608,12695.12886,0.999997339
"loglike[1,387]",1.943302457,0.078778129,1.758128935,1.954159764,2.067524583,13853.69115,0.99989955
"loglike[1,388]",2.745026844,0.071582085,2.615898452,2.741786032,2.892221166,11944.1339,1.000109348
"loglike[1,389]",-3.279481318,0.816293454,-5.110918273,-3.183025101,-1.974287759,12269.72105,1.000121099
"loglike[1,390]",0.890276918,0.232269094,0.349757704,0.923805838,1.251449311,11929.8803,0.999932299
"loglike[1,391]",2.622739159,0.061102746,2.511313747,2.619420607,2.749001833,11984.8658,1.000004423
"loglike[1,392]",0.527156085,0.28677876,-0.13541107,0.569118276,0.97662563,11837.02481,0.999943352
"loglike[1,393]",-0.845530948,0.493471853,-1.97736723,-0.776963792,-0.066382987,11715.26438,0.999968395
"loglike[1,394]",-2.294271965,0.671907706,-3.807573247,-2.215100272,-1.222113166,12347.38293,1.000128998
"loglike[1,395]",1.226118505,0.182105018,0.799210398,1.252824519,1.508250296,12092.85966,0.999919142
"loglike[1,396]",2.6220239,0.061034351,2.510760457,2.618739131,2.748146158,11988.49756,1.000004259
"loglike[1,397]",2.66826551,0.060758806,2.556758662,2.666561091,2.791254776,12790.44813,1.00019897
"loglike[1,398]",1.423641472,0.152841963,1.063768682,1.446046649,1.660600044,12265.01467,0.999909973
"loglike[1,399]",1.808482118,0.083912269,1.616813174,1.818658149,1.944441159,16516.57252,1.000310581
"loglike[1,400]",2.748187207,0.072263961,2.617686755,2.744929307,2.896666916,11884.13984,1.00009883
"loglike[1,401]",2.738156589,0.07039227,2.61103757,2.734998594,2.882502465,12032.91691,1.000122905
"loglike[1,402]",2.748750612,0.072755043,2.617851081,2.745550551,2.898783247,11816.68759,1.000084783
"loglike[1,403]",2.162299537,0.05253191,2.042110691,2.167099051,2.253107671,16948.98697,0.99997801
"loglike[1,404]",2.215769512,0.047574869,2.111095954,2.21918739,2.300982101,18347.13312,1.000029133
"loglike[1,405]",1.847869303,0.091725404,1.631902826,1.861091253,1.991016278,13276.90275,0.999894865
"loglike[1,406]",-8.607575075,1.599920632,-12.20842183,-8.416788813,-6.058671301,12085.86284,1.000099931
"loglike[1,407]",1.548636818,0.117655674,1.278865576,1.564263223,1.736328097,14826.93994,1.00026773
"loglike[1,408]",2.556434781,0.055060184,2.454920584,2.554121701,2.670345671,12455.49421,0.999996324
"loglike[1,409]",-5.618299029,1.159853081,-8.225153057,-5.481717458,-3.763523169,12160.45278,1.000109009
"loglike[1,410]",2.254611764,0.043871959,2.167866621,2.254401603,2.340986985,20052.69272,1.000219094
"loglike[1,411]",2.711404473,0.066434018,2.590478719,2.709047189,2.846295885,12312.56747,1.000156858
"loglike[1,412]",-0.157009258,0.36015691,-0.970574288,-0.113409927,0.415608729,12729.25984,1.000162037
"loglike[1,413]",2.394840301,0.04467413,2.31168002,2.393150758,2.487511254,15454.01411,1.000063349
"loglike[1,414]",2.437501223,0.04093213,2.360065175,2.436529881,2.520397745,18812.0948,1.000309338
"loglike[1,415]",2.745616151,0.072731342,2.614694854,2.742304545,2.895827009,11773.89422,1.000073492
"loglike[1,416]",-0.027275432,0.341356448,-0.798194158,0.013668414,0.515747166,12775.78575,1.000165561
"loglike[1,417]",1.710484069,0.096298392,1.490479134,1.722904122,1.86553072,15715.1841,1.000293365
"loglike[1,418]",2.601002429,0.05298489,2.502368004,2.599711585,2.70766743,13814.14443,1.000256763
"loglike[1,419]",-7.702777259,1.466638424,-11.00296389,-7.530203371,-5.365194834,12104.09222,1.000102222
"loglike[1,420]",0.787884294,0.247620681,0.212809195,0.823643527,1.174154347,11897.79763,0.999935712
"loglike[1,421]",-0.281412155,0.408490864,-1.217478124,-0.223622459,0.361377536,11744.00565,0.9999603
"loglike[1,422]",-4.56040289,1.052486954,-6.96293767,-4.424266302,-2.882915951,11674.27178,0.999994455
"loglike[1,423]",2.262782231,0.043671897,2.176741767,2.262356081,2.349172216,19832.65225,1.000210065
"loglike[1,424]",-41.61130597,6.598415461,-56.53044218,-40.82182111,-31.0277727,11714.28915,1.00002851
"loglike[1,425]",-5.217084119,1.100857611,-7.690122782,-5.086758951,-3.4574779,12174.60867,1.00011065
"loglike[1,426]",2.649800627,0.063726119,2.533849268,2.646268909,2.781595135,11866.69133,1.000011793
"loglike[1,427]",2.747779734,0.072794513,2.616755234,2.744533522,2.897832656,11796.27084,1.000079748
"loglike[1,428]",-7.725638974,1.470005323,-11.03342772,-7.552663623,-5.382642999,12103.59465,1.00010216
"loglike[1,429]",-0.733576695,0.443947339,-1.736689396,-0.679262994,-0.025575116,12572.25555,1.00014943
"loglike[1,430]",2.426847456,0.04060498,2.349862156,2.425897144,2.508890627,19204.95489,1.00030332
"loglike[1,431]",1.189881698,0.187498211,0.750806268,1.217238075,1.479603333,12069.2453,0.999920715
"loglike[1,432]",1.452792128,0.130649404,1.153105303,1.469858333,1.660603795,14463.07208,1.000254789
"loglike[1,433]",2.600559684,0.059009974,2.492546153,2.59756892,2.722594932,12110.80415,1.000000076
"loglike[1,434]",-0.051208643,0.373818349,-0.908994905,0.00210039,0.535474297,11761.77273,0.999956266
